meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X35,0.006011392678742741,0.006015976853574295,0.006016462012065244,0.00601651335800426,0.006016518792116005,0.00601651936722615,0.006016519428091972,0.006016519434533605,0.006016519435215344,0.006016519435287495,0.006016519435295131,0.006016519435295939,0.006016519435296025,0.006016519435296033,0.006016519435296034,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.006016519435296035,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,0.14285135075506364,4.428391873406972,4.428391873406972,4.2855405226519085,4.428391873406972,4.2855405226519085
X37,4.4564378430339495,4.310803985323716,4.195485216886458,4.1041711600938005,4.031865003160905,3.974610068772481,3.929273300081191,3.893373816179536,3.864947155400494,3.842437777681851,3.8246139435981052,3.8105003121412144,3.799324568922049,3.7904751642254473,3.783467848295895,3.777919172625609,3.7735255072045617,3.7700464255318873,3.767291548197087,3.765110125096444,3.7633827862113662,3.7620150095416216,3.760931948751143,3.760074337489143,119.6293687509158,114.97487587314882,113.96213262622939,114.07856640170812,114.54511780666682,115.1202282347381,115.72899895439951,116.34820653317637,116.97065021072271,117.59409728738846,3772.5445624616896,4361.021756727478,4791.210319239746,5540.812903034664,5932.9436866337965
X41,2.370564858521544,2.333357764778043,2.301365829832292,2.2738580672365654,2.250205949779277,2.2298690482131605,2.212382682941351,2.1973473065136746,2.1844193743329163,2.1733034949750416,2.1637456807653774,2.1555275443925908,2.148461308958402,2.142385517447236,2.1371613435811136,2.132669419766197,2.128807109652465,2.125486162987008,2.1226306991764767,2.12017547348494,2.118064386251353,2.116249201063622,2.114688442600714,2.113346448959512,40.95179593666197,38.59263294078369,37.46118138491196,36.82069244055023,36.376539767111765,36.01090209741563,35.676662629303294,35.35497932263408,35.03831723317583,34.72366313177937,1023.810165920902,717.0324661441219,407.21824960458775,124.55191637202968,-166.1500243684015
X42,4.63231435263142,4.045812138911778,3.576358500902782,3.2006252574276326,2.899933613546941,2.6593275219913757,2.466831726827761,2.3128576815583135,2.1897278697730935,2.09129493032216,2.0126366921426313,1.9498119896869925,1.899665145171096,1.8596694181783546,1.8278016562928643,1.8024419282897512,1.7822931607737087,1.7663167915101303,1.7536812472672678,1.7437206902005336,1.7359019862234042,1.7297982566948964,1.7250677013461209,1.7214366418699507,48.04694969706052,43.89403894724204,42.68224787970039,42.5363885720321,42.77684829910202,43.15731923722619,43.5885335699495,44.03813851636763,44.49440865881264,44.95309442690309,1490.440610328536,1921.2092957595778,2280.1887015681295,2791.1806874812246,3122.096500008434
X43,0.3817004771796154,0.44521773336406467,0.49501061690190484,0.5340445960116625,0.5646443808982538,0.5886323743455216,0.6074372068552533,0.6221788202584925,0.6337351670442509,0.6427944977551868,0.6498963504817983,0.6554636836281195,0.6598280656500085,0.6632494219677231,0.6659315151011971,0.6680340799639628,0.6696823370460765,0.6709744500537885,0.6719873721536334,0.6727814290002329,0.6734039114949165,0.6738918922457241,0.6742744334660676,0.6745743178058079,15.128214058044044,16.55341216524554,15.559315725792347,16.25271247249024,15.769058141532483,16.106414082367483,15.871103399650558,16.035236028421387,15.920751129069705,16.00060601397419,494.50699411547436,495.0016013803283,479.0338010239071,495.0015943914727,479.0338010240058
X44,0.5163318505181164,0.9520798101725152,1.2639576365432874,1.4871779097005104,1.6469433246651146,1.7612922028283178,1.8431351094428687,1.9017125215759207,1.9436381245895773,1.973645530585359,1.9951227270922853,2.0104945979518316,2.0214967049375527,2.029371241435502,2.0350072823445755,2.0390411651181237,2.041928335472855,2.0439947695080476,2.045473778051761,2.0465323486304117,2.0472899992029845,2.04783227234159,2.048220393419429,2.048498183264323,40.674299128206705,40.45641706154748,40.23853499488825,40.02065292822902,39.80277086156979,39.58488879491056,39.36700672825133,39.149124661592104,38.931242594932876,38.71336052827365,1159.5881119778662,950.2034459183486,720.1896308632752,538.1884578657538,321.46544887689333
X47,0.42350084055547255,0.3317197614608619,0.2653023183487664,0.21723928844037782,0.1824584426906269,0.15728925894641116,0.13907556124313922,0.1258952059563925,0.11635723248636702,0.10945507120651242,0.10446031729124525,0.10084586007088278,0.09823025553471185,0.09633747145330228,0.09496775690766145,0.09397656200330504,0.09325928310636346,0.09274022372284918,0.09236460603109355,0.09209279002151755,0.0918960901730187,0.09175374818786548,0.09165074230915239,0.09157620203181935,84.35813676547605,122.5343460324422,152.4343716929757,176.00977374944452,194.7519258884029,209.80052941047572,222.02653910476565,232.09553484228357,240.51614987269713,247.6770795185895,8029.6744694520185,11619.056609103316,14061.255121715947,17440.719565801817,19694.976259785846
X50,6.575761886918523,6.031293501617583,5.601364234510807,5.261878637724861,4.993810191953091,4.782134962432816,4.614989580351524,4.48300635862824,4.3787882785380265,4.2964944227291255,4.231512620166327,4.1802009563391245,4.139683661636944,4.1076899384259455,4.082426693867643,4.062478045771782,4.046725969274477,4.034287636973231,4.024465940737645,4.016710422183567,4.010586422153437,4.005750720181024,4.001932298650825,3.998917153576652,165.90371978416604,155.92996660111686,153.87877128848228,154.27172064351507,155.4186996003757,156.79830007426597,158.24966533040615,159.72317034402508,161.20350557221238,162.6859479522551,5343.121103510504,6744.691074246836,7884.415351599271,9549.767319058341,10599.005265933007
X51,20.458172522288244,20.19454104470193,20.027699131778075,19.922410872168552,19.85626786803728,19.81501942245694,19.789602756178443,19.77425436387032,19.765308924686398,19.760435465350405,19.758151595467947,19.75751458381866,19.757924897271995,19.759001260691548,19.760501200855696,19.762270516093285,19.76421114132632,19.76626071173445,19.768379566197748,19.770542482091916,19.772733419003117,19.77494217597554,19.777162265676594,19.77938956246502,347.6393378064398,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,313.42020942983515,9750.245620701491,9716.026492324887,9402.606282895053,9716.026492324887,9402.606282895053
X55,17.689486309670205,16.17427591529423,14.949017362098536,13.958225239927618,13.157031869927806,12.509155487215793,11.98525723369417,11.561612558001448,11.21903685740239,10.942016709682989,10.718007353186648,10.536864601617784,10.39038546807108,10.271936695604266,10.176154372489814,10.09870102932603,10.036069218234138,9.9854226792932,9.94446790148975,9.91135026186415,9.88457003955078,9.862914501436913,9.845402983962801,9.831242484111275,310.97516699729084,306.82275533921216,307.30212244351793,308.887594649769,310.7372134310866,312.6499124865993,314.5776756064162,316.50903614295737,318.44125577083184,320.3736805564557,10301.528280931218,12148.148525753393,13524.500338653415,15802.485507463665,17060.955482243957
X59,0.5582364478124229,1.0286098264000079,1.3765118479904657,1.6338304424019268,1.824150862867417,1.9649174581809334,2.069032583124934,2.146039199772599,2.202995564284574,2.2451221710573885,2.2762802516932794,2.2993256869486816,2.3163707704477967,2.328977816844272,2.3383023601268627,2.3451990673090632,2.3503000753172327,2.3540729312631203,2.3568634467780187,2.3589273943420324,2.3604539508238918,2.3615830370143254,2.3624181424562645,2.363035811067452,97.3579773761001,71.97786349504459,81.07124799547898,78.81737420675562,80.29855130425143,80.55030321663655,81.20673135213853,81.72995671325504,82.29702695106661,82.84966525815246,2686.50351434453,3206.3425631774116,3611.8464081381157,4258.140013641369,4629.714908587119
X61,0.935476450529423,1.1794448451031734,1.3860645364427104,1.5610531734906954,1.709253100116237,1.8347653540678648,1.9410631522565374,2.0310880027712486,2.107331103270951,2.1719022782362223,2.2265883627352636,2.2729026483192682,2.31212675933044,2.345346118437819,2.37347998281503,2.3973068821310823,2.4174861622827692,2.4345762310340118,2.4490500104615585,2.4613080238122684,2.471689478915847,2.480481654856933,2.4879278516576457,2.494234122956864,68.28170605341441,68.40082344700427,68.51994084059413,68.63905823418399,68.75817562777385,68.87729302136371,68.99641041495357,69.11552780854343,69.2346452021333,69.35376259572315,2172.1224756751317,2286.594290914988,2321.825599891162,2511.8452821934134,2539.8104301606063
X62,0.2536619013645413,0.27381177867808765,0.2827401514227307,0.2866962965955697,0.28844925708189884,0.2892259905768495,0.28957015972777067,0.28972266043131417,0.28979023320626807,0.2898201745757757,0.28983344154029805,0.28983932010732866,0.2898419248893249,0.28984307906332907,0.2898435904756598,0.28984381708150175,0.28984391749012417,0.289843961980996,0.2898439816948176,0.2898439904299749,0.28984399430050667,0.289843996015532,0.2898439967754565,0.2898439971121777,17.21573197769322,22.217535930064344,19.8816391679971,21.46063879226469,20.950916852080923,21.555594207120542,21.565704143347407,21.89303468176677,22.051117953566127,22.299500017626656,729.2667680711471,939.8058683091226,1108.0135941300496,1350.0888929000657,1505.0616824507229
X67,0.45990059210015405,0.5499360624315638,0.6224538687083668,0.6808623182654447,0.7279065844231898,0.7657977285145599,0.7963166188664417,0.8208976308850868,0.8406960621155173,0.8566424307552121,0.8694862096300857,0.8798310511118018,0.8881631585331767,0.8948741375466333,0.9002794014302358,0.9046329953831885,0.9081395365466431,0.9109638309259255,0.9132386192056065,0.9150708155075689,0.9165465323111543,0.9177351277045912,0.9186924651868689,0.9194635392294188,17.47729191166361,16.611925037222807,16.404290242271035,16.33659842302326,16.29868170074826,16.26710010458644,16.236866407405653,16.206919497201262,16.177033605493797,16.147160696443404,496.3543911407966,466.30175013364254,423.92925698816003,409.8187143085548,369.2682545767848
X68,1.7872719490235902,2.149498299442034,2.4569537453321573,2.717919992261169,2.9394264997782042,3.1274398288955942,3.2870243590389605,3.4224787035826814,3.5374514984976133,3.6350396830263447,3.7178719197016394,3.7881794007329312,3.847855948021432,3.8985090256745996,3.941503039107281,3.9779960870461752,4.0089711563998565,4.0352626002680685,4.057578612309319,4.076520302842616,4.09259789052253,4.106244445731049,4.11782755588207,4.127659226858416,85.54064282754906,93.2080075421443,94.37314530758607,94.43973685418558,94.3207298659493,94.17036614866298,94.01470473623273,93.8581482823014,93.70144061180005,93.54470739337604,2859.4039335683783,2720.1070031192808,2488.945968747612,2423.714665625784,2202.114674399066
X70,0.19888654343620304,0.2400852653368744,0.27410738522093914,0.3022012506750387,0.32539806310807373,0.344549649653046,0.3603596647641245,0.3734093643930031,0.3841788968274926,0.3930648900549983,0.4003949798588535,0.4064398107975089,0.4114229496507399,0.4155290744527372,0.41891073906837645,0.4216939610924979,0.42398283775149587,0.42586335888319204,0.4274065566607263,0.42867110743177833,0.42970548097595446,0.4305497159055402,0.43123688624081735,0.43179431287916853,11.782804101210736,11.031720401736063,10.696122888070883,10.535763048569756,10.44931238702745,10.394034055365731,10.351903132145297,10.315317330171306,10.281070268168394,10.247809605634355,313.76220827960174,280.34109455600793,241.5226527539796,218.80572113555507,181.9722913793528
X73,0.11119527508250732,0.13931687992239464,0.15851454932985992,0.1716208440793946,0.18056923725016258,0.1866794951050865,0.1908524747636779,0.19370309083057094,0.19565107687150302,0.1969829381424541,0.1978942398028605,0.19851847235869743,0.19894675487860108,0.19924128418030373,0.19944451508905675,0.19958542677538435,0.19968380008443898,0.19975313719133006,0.19980265452393425,0.19983864310885405,0.19986539712776621,0.1998858477391984,0.19990199571791065,0.19991520676951138,4.305459425902919,4.628810034237846,4.70174759003022,4.720772136191393,4.728189409576717,4.7331076798046485,4.737487923839756,4.741752332813467,4.7459918029243,4.750225903789635,147.52603360000757,152.11183954737925,151.07786038175814,160.1157385749209,158.8235691180888
X75,0.0806398502091692,0.4479912373587797,0.7094944828468828,0.8956485298791332,1.0281643966011846,1.1224973171745107,1.1896492750797343,1.2374521568637213,1.2714811796671812,1.2957051249554816,1.3129492147643407,1.3252246153977632,1.3339629983673076,1.3401835152532917,1.3446116606508642,1.3477638861043828,1.3500078334949221,1.3516052128593605,1.3527423254515234,1.3535517919289561,1.354128019808766,1.354538214151246,1.3548302156397167,1.3550380802064328,40.109115093818076,27.176692562291983,36.389083600820044,29.82665119963115,34.50138969478026,31.171347012120414,33.54349772811093,31.853699861952737,33.057424738801664,32.19995319846932,1013.6673791083849,1009.256560834405,976.7000133916538,1009.2566805013544,976.7000133884075
X76,0.4225730912909088,0.5062196885075517,0.5720136795825652,0.6237653276546001,0.6644716753683029,0.6964901096775336,0.7216748828933685,0.7414844961869883,0.7570661643433657,0.7693222532905267,0.7789625379361242,0.786545306668369,0.792509692966129,0.7972011065071534,0.8008912365413484,0.8037937859649269,0.8060768472874945,0.8078726372093687,0.8092851535581974,0.8103961980135677,0.8112701134077737,0.8119575099494141,0.8124981961629674,0.8129234842809857,16.204372760901936,13.473451946954542,12.984728878038826,12.884414705515908,12.851383390239349,12.830007273701224,12.810650150755105,12.79164277174867,12.772695977790068,12.753759678789647,395.81227409203717,373.64912296894954,344.2712238810991,337.84473971865526,309.621820735653
X80,8.434408312292481,8.346590827339693,8.271746181243874,8.207957961253062,8.15359285670855,8.107258837785285,8.067769512278261,8.034113747783017,8.005429781439812,7.980983154316117,7.960147905432675,7.942390543902246,7.927256388784335,7.914357926884996,7.903364890400799,7.893995800342932,7.8860107592090625,7.879205308357831,7.873405192802748,7.8684618993769755,7.864248854022755,7.860658180836294,7.8575979398827895,7.8549897730552365,187.4126377072031,181.6343710306155,179.75061337400433,179.0674482694844,178.75439977497703,178.5554501933511,178.3916748286302,178.23874291108714,178.08915379281711,177.9405951869659,5500.372431531779,5346.2821634451275,5038.310552971066,5066.226312695075,4767.288761922628
X82,0.42136935193474906,0.4779812447473287,0.52107325906513,0.5538717334538223,0.5788330838392861,0.5978275352701647,0.6122790085473786,0.6232716247764408,0.6316307940297791,0.6379849532820085,0.6428125714109102,0.6464779370822568,0.6492584063335527,0.6513651478855623,0.6529589378621101,0.6541621853107975,0.6550680879936944,0.6557476032707756,0.6562547554750592,0.6566306767535003,0.6569066836151355,0.6571066193020717,0.6572486371849003,0.6573465585745972,13.121750912311057,14.747321436453735,15.240130305328854,15.377415529043171,15.403117648155868,15.393798779488964,15.373488375952709,15.349728217099887,15.324885333051208,15.299702629582839,466.073443860412,445.2301351523194,407.68347149864945,397.3157059448895,361.31466903984636
X87,0.6544895360736251,0.9522974710493649,1.2046702898619834,1.418539808418013,1.5997802889998338,1.7533697861067994,1.8835268765417976,1.9938265292498607,2.0872982974559506,2.166509530103235,2.233635888124709,2.2905211023883396,2.338727614661566,2.3795794925287908,2.4141987969874856,2.4435364016160688,2.4683981098104084,2.4894667874398793,2.5073211188311397,2.5224515012421866,2.53527351439338,2.546139335017276,2.555347409945797,2.5631506534212876,21.13383374152114,45.55001453262692,55.49833403379195,59.551755072241676,61.203312615505425,61.876236126988104,62.150417341050634,62.262131877490546,62.30764972120808,62.32619586715041,1862.9690300528007,1932.5074027761461,1870.1684542995513,1932.507402776203,1870.1684542995513
X88,0.2011794054910911,0.28530294454326416,0.35608161411110145,0.41563236675699466,0.46573633398815945,0.5078920989577355,0.5433605182940943,0.5732024336555567,0.5983104009431711,0.6194353861755205,0.6372092264850513,0.6521635280324407,0.6647455660656246,0.6753316626858391,0.6842384424425807,0.6917323024063768,0.6980373799642315,0.7033422566502945,0.7078055985197813,0.711560901766745,0.714720485524616,0.7173788512720622,0.7196155093222218,0.721497356934105,4.13544210662525,4.796445915699625,5.1725698980053405,5.386523007104674,5.508158620736427,5.5772415175892505,5.616408221126191,5.638544813236576,5.650986833175345,5.657910114731456,172.060502100958,175.26937448931884,169.27676742769003,174.56927810196234,168.5992547051403
X91,0.4457895724690576,0.5404408700528244,0.6198733053913957,0.6865364024382611,0.7424854265287525,0.7894448415500672,0.8288615534793197,0.8619495842059515,0.8897275549613042,0.9130501366717947,0.9326344382783985,0.9490821477727535,0.9628981095635606,0.9745059117571789,0.9842609646161693,0.9924614739986217,0.9993576485877591,1.005159425188851,1.0100429506151858,1.0141560202940203,1.0176226415117204,1.020546862190183,1.0230159834095967,1.0251032548655168,18.40494447315919,22.207189966828356,23.616603934168424,24.16081645745072,24.39218892886858,24.51044450858138,24.587799215427175,24.650364960376418,24.70758330370201,24.762868130373448,768.5515388084314,829.823775111714,852.6388818954259,932.2965808054995,951.8061132119924
X94,0.021484343097659318,0.04260165015911321,0.06087818411540498,0.07669609557937214,0.09038612694310175,0.10223452798939867,0.11248904119130594,0.12136408184845482,0.12904522137357588,0.13569306747181908,0.14144662234494593,0.14642618913829117,0.1507358874024377,0.15446583016629611,0.15769400814279183,0.1604879204646935,0.16290598604822357,0.1649987650951597,0.16681001627425351,0.16837761168695206,0.16973432874876948,0.17090853554404062,0.17192478398438527,0.17280432317344646,1.0092120626461758,1.093788685158103,1.1079888538198086,1.1026616044916986,1.091916064918949,1.0796671074754667,1.0670009953222908,1.0542191348763699,1.0414051576474856,1.028582268945927,29.313818847907967,17.174312418611404,4.884227821015918,-7.080241588511832,-18.5879212181356
X102,0.59094184010467,0.7299613036017889,0.847938182509022,0.9480575730358054,1.033022461514814,1.1051266986287942,1.1663169279442076,1.2182451406753694,1.2623132755331927,1.29971106774879,1.3314481691058875,1.3583814061468324,1.3812379124591676,1.4006347595597082,1.4170956163634751,1.43106488700368,1.4429197086903998,1.4529801335217039,1.4615177691320058,1.4687631114546769,1.4749117675661352,1.4801297366134605,1.4845578913980655,1.4883157816075658,22.942767040896598,23.90897082127588,24.23846766515888,24.333029208633977,24.340903153444795,24.316790675827264,24.280875688559792,24.240605752427726,24.198728905547373,24.156259132726152,738.3523707095338,699.7398094177727,637.9904734648128,618.7738357428403,559.6363053922973
X105,0.31036773456691197,0.40323955457615646,0.48045892603518403,0.5446638843092196,0.5980478550549272,0.6424345879364441,0.6793404611484617,0.7100262852476867,0.7355403760602559,0.7567543681592481,0.7743929924034796,0.7890588348237739,0.8012529226913266,0.8113918410473452,0.8198219644437448,0.8268312900920117,0.8326592766745611,0.8375050249406262,0.8415340795593143,0.8448840846006521,0.8476694858520859,0.8499854406150645,0.851911068551579,0.8535121546389067,6.499716457797531,7.247051358706646,7.534714101243936,7.643972771247936,7.683990760656446,7.697135642398469,7.699850760749321,7.6985179674947934,7.695614133004677,7.692100559270095,235.7307977436867,233.98905248786272,222.87222384131843,226.6135434508616,215.73463445067182
X106,0.49674647612099754,0.5760682993626103,0.6297037058873798,0.6659706084308922,0.6904933687737863,0.7070750378069637,0.7182871421574231,0.7258684829569565,0.7309947934622915,0.7344610747035627,0.7368048862286517,0.7383897121797985,0.7394613313217571,0.7401859330261783,0.7406758903342294,0.7410071870483388,0.7412312014899566,0.7413826743779031,0.7414850965057674,0.7415543517528185,0.7416011803956529,0.7416328447371013,0.74165425536228,0.7416687326843899,14.030744368899013,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,17.788984180588887,547.7002697865656,551.4585095982554,533.6695254176666,551.4585095982554,533.6695254176666
X107,0.0775872197886496,0.1337723151125719,0.18046425461791,0.21926702254419134,0.25151359046773436,0.2783117081902432,0.30058195769934304,0.3190893774492377,0.3344697433341747,0.3472514091715142,0.3578734569693115,0.36670078048524035,0.3740366202346179,0.3801329805562307,0.38519928658807767,0.38940957854167724,0.3929084904161504,0.39581621853577953,0.39823265059266144,0.4002407970373405,0.40190964269422225,0.40329651656184906,0.40444906120657076,0.4054068694031805,4.971864961877501,6.74751327317233,7.4834854855082575,7.79576714592672,7.93538572025146,8.004640343422492,8.045220130912238,8.074114301152425,8.098246329003345,8.120437680580913,250.64236876831367,275.6844417152086,285.87509728022707,315.1240926639233,324.0425014241406
